song_id,title,lyricist,composer,arranger,release_year,release_title,release_type,members,center,formation_rows,opening_lyrics,full_lyrics,song_url
15,君と出会って僕は変わった,秋元康,中野ゆう,若田部誠,2014,世界の中心は大阪や ～なんば自治区～,other,,,,"イヤホンを
ずっと耳にして","イヤホンを
ずっと耳にして
聴こえないふりをしてたんだ
向き合って
話してみたいと
思うような
友達はいない

人の波に
流されてる方が楽さ
自分とは何だろう？
考えないって
決めていたのに…

君と出会って僕は変わった
息を切らし走ってる
誰かのために
必死になるって気持ちいい
欲しかったのは答えじゃなくて
問いかけてみること
今　額に落ちる
汗の分だけ
清々しい
AH-

満員の
電車が好きだった
人と人の隙間がないから
お互いの
心の距離とか
測らなくても
不自然にならない

一人きりで
青空を眺めてたら
吸い込まれてしまうくらい
そうちっぽけな
存在だった

君と出会って僕は変わった
もうイヤホンなんてしない
いろんなノイズも
話し声も聴こえているよ
夢を見るより現実的に
この手を伸ばしてみよう
さあ　目の前の君と
関わることが
大事なんだ

君と出会って僕は変わった
息を切らし走ってる
誰かのために
必死になるって気持ちいい
欲しかったのは答えじゃなくて
問いかけてみること
今　額に落ちる
汗の分だけ
清々しい

君と出会って僕は変わった
もうイヤホンなんてしない
いろんなノイズも
話し声も聴こえているよ
夢を見るより現実的に
この手を伸ばしてみよう
さあ　目の前の君と
関わることが
大事なんだ
AH-",https://www.uta-net.com/song/156543/
1,まさかシンガポール,秋元康,太田貴之,太田貴之,2017,難波愛～今、思うこと～,other,須藤凜々花;谷川愛梨;内木志;堀詩音;山本彩加;山本彩;川上千尋;木下百花;吉田朱里;久代梨奈;城恵理子;矢倉楓子,白間美瑠,"須藤凜々花,谷川愛梨,内木志,堀詩音,山本彩加,山本彩,川上千尋,木下百花,吉田朱里,久代梨奈,城恵理子,矢倉楓子","空のあの青さが
見たことがないくらい青い","空のあの青さが
見たことがないくらい青い
日差しのその強さのせいか
いや　そもそもこの空気が違うのか

僕も初めて来た
なんて美しい街並みだ
歩くと　すぐ汗ばんで来る
この暑さこそが異国の情熱だと思う

君が送って来たLINEに
ちょっと一人になりたいのなんて
急に勝手なことを言い出したのはなぜ？
どういうことか知りたい

まさかシンガポール
こんなところまで
君のことを追いかけて来たんだ
まさかシンガポール
諦められなかった
ハッピーエンドは
どこにあると言うんだ？

きっと試されてる
こんな運命に踊らされて
雑誌のあの特集を見て
今　君がここを選んだその理由がわかる

君に会ってどうしたいのか
何も考えてなかったけれど
僕はパスポートだけ手にして飛び乗った
想定外の飛行機

ごめんシンガポール
冷静じゃないね
居ても立っても居られなくなったんだ
ごめんシンガポール
愛しているんだよ
こんなサプライズを
用意したっていいだろ？

泊まってそうな
ホテル　片っ端から行って
君のこと探した

ここがシンガポール
もし会えなくても
僕はなぜか満足しているんだ

まさかシンガポール
こんなところまで
君のことを追いかけて来たんだ
まさかシンガポール
諦められなかった
ハッピーエンドは
ハッピーエンドは
ここまで来た現実",https://www.uta-net.com/song/233691/
2,難波愛,秋元康,依光輝久,依光輝久,2017,難波愛～今、思うこと～,other,韓国と北朝鮮は;法的拘束力;このため;北朝鮮は;韓国政府;しかし;また一般に;ただし;ホテル名や学校名;朝鮮の君主一覧;大韓民国指定国宝;中国朝鮮関係史,,"韓国と北朝鮮は,法的拘束力,このため,北朝鮮は,韓国政府,しかし,また一般に,ただし,ホテル名や学校名,朝鮮の君主一覧,大韓民国指定国宝,中国朝鮮関係史","WOW　ガラガラ音立て
一気に崩れてくもの","WOW　ガラガラ音立て
一気に崩れてくもの
幻だったか
WOW　土煙あげて
どこかへ消え去る
夢の抜け殻か

志(こころざし)
汗流し
積み上げた楼閣
人の世に
風が吹き
失った
心の拠(よ)り所(どころ)

難波愛
すべてが更地になっても
情けはいらない
ここでやり直すだけ
難波愛
七つ転んで　八つ起きて
日本一の
さあ城をここに築こうか

WOW　変わらぬものなど
この世に存在しない
森羅万象よ
WOW　そこに咲いた花
いつかは枯れても
夢は土の中

生きるとは
悲しみを
乗り越える修羅場さ
雨は降り
雨は止み
繰り返す
しあわせ不幸せ

難波愛
どんなに涙にくれても
憐れみいらない
そっと歯をくいしばる
難波愛
誰が辞めて去って行っても
誓い合った
あの城を見せてやりたくて…

難波愛
すべてが更地になっても
情けはいらない
ここでやり直すだけ
難波愛
七つ転んで　八つ起きて
日本一の
さあ城をここに築こうか

城を守り続けたい",https://www.uta-net.com/song/233690/
4,僕以外の誰か,秋元康,Carlos K.;Akira Sunset,Akira Sunset;Carlos K.,2017,難波愛～今、思うこと～,other,,,,"もうこれ以上　見つめていられない
君に何か言葉掛けたくなる","もうこれ以上　見つめていられない
君に何か言葉掛けたくなる
この手を伸ばせば傷つけてしまうよ
その場しのぎの優しさでは
深い悲しみを　癒せやしないさ
君から嫌われなきゃね
わかってるよ

近くに僕が
このままいたら
君はきっと生まれ変われない
この愛のエリアから
消える

Someone but me

僕以外(誰か)
ふさわしい奴がいる
一年(一年)十年(十年)
抱きしめてくれる(腕の中)
出会ったのは(ごめん)
運命のミステイク
百年(百年)千年(千年)
永遠は終わらない真実
forever and ever

なぜ　そんなに切なく目を伏せて
勝手すぎる僕を責めないのか？
過ぎてく時間に期待しないでくれ
愛し合えないしあわせよりも
たとえ　ふしあわせでも愛し続けたい
絞り出すような声で
君が言った

これから先も
僕を頼ったら
君はずっと弱いままだろう
思い出はいつだって
支え

Someone but me

僕じゃなく(誰か)
探さなきゃだめなんだ
一年(一年)十年(十年)
忘却の彼方(次の恋)
君のために(Perhaps)
今　僕にできること
百年(百年)千年(千年)
感情に流されちゃいけない
lonely my heart

僕が背中を見せようか？(Say Goodbye)
君の涙は見たくない(Don't cry！)
いつの日にかわかってくれる
(本当に　大切に思っていたことを…)
愛してる

僕以外(誰か)
ふさわしい奴がいる
一年(一年)十年(十年)
抱きしめてくれる(腕の中)
出会ったのは(ごめん)
運命のミステイク
百年(百年)千年(千年)
永遠は終わらない真実
forever and ever",https://www.uta-net.com/song/221386/
5,僕はいない,秋元康,aokado,若田部誠,2017,難波愛～今、思うこと～,other,嘘の天秤,,嘘の天秤,"僕はいない
夏の砂浜","僕はいない
夏の砂浜
君は誰と海を見るの？

気圧が下がると
すぐにわかるんだ
なぜか切ない
いくつの台風が
通り過ぎたなら
君への想いは消えるのだろう？

僕はいない
君の近くに…
叫ぶように波が打ち寄せる
熱い太陽は
誰に照りつける？
貸しボートのテントの前
いつもの場所なのに…

理由並べても
答えにならない
恋は終わった
遊泳禁止の
赤い旗のように
振り向くことさえ自制している

僕はいない
すべて幻
去年よりも寒い夏らしい
青い海は
今も変わらずに
はしゃぎ過ぎた愛の日々を
キラキラ映してる

どこで夏を過ごすだろう
あの日買ったTシャツ
違うビーチで同じ海を
見ているかもしれない

僕はいない
君の近くに…
いつもならばキスをしてたのに
君はいない
すべて幻
夢の終わり　言い聞かせている
恋は儚(はかな)くて
寄せて返す波
君と僕の水平線
夕陽が黙り込む",https://www.uta-net.com/song/212320/
6,甘噛み姫,秋元康,渡邉沙志,若田部誠,2017,難波愛～今、思うこと～,other,,,,"部屋に運び込んだ
デンマークのソファー","部屋に運び込んだ
デンマークのソファー
片隅　置くには
大きすぎた
店先で見た時
運命　感じたのに
頭で描(えが)いた
イメージと違ったね

僕たちが付き合い始めてから　二年
(時は過ぎて)
ハートのサイズも微妙に
ズレて来たのか？

甘噛みはいつだって
君らしい愛し方
僕のこの手に噛みつき
じゃれてるつもりなんだろう
いたずらっぽい目で
尻尾をずっと振ってる
だけど今は凶暴すぎて
顔をしかめてしまった

壁際に背もたれ
ぴったりと合わせて
ソファーを置いたら
息苦しい
二人が気に入ってた
デザインだったのに
やっぱり何だか
使いにくく思える

初めは突然　抱きつかれても　ちゃんと
(あやすように)
接吻(くちづけ)交わして全てを
受け止めてあげられた

甘噛みがいつの日か
痛みを伴ったんだ
歯型が残るくらいに
君の愛が強くなった
まるで仔犬のように
加減がわからないまま
感情　試してるのか？
叱って欲しいのかもしれない

昨日は何でもなかった
当たり前の出来事が
軋(きし)むように
重くなって来た
愛は (愛は)
やせ我慢か？

甘噛みはいつだって
君らしい愛し方
僕のこの手に噛みつき
じゃれてるつもりなんだろう
いたずらっぽい目で
尻尾をずっと振ってる
だけど今は凶暴すぎて
顔をしかめてしまった",https://www.uta-net.com/song/207218/
7,Must be now,秋元康,Carlos K.,Carlos K.,2017,難波愛～今、思うこと～,other,,,,"閉ざされてた
闇の中で","閉ざされてた
闇の中で
探すものは
光じゃない
叫んでる
心の声
その想いは
どこへ向かう？

伸ばした手に
触れるものは
拒絶された
妥協の壁
瞳を閉じれば
見えて来るよ
あの夢こそ
出口だろう

傷つかないように
孤独に逃げ込んだ
守るべきものは何もない
0(ゼロ)から

(Must be now)　行かなきゃ！
(Must be now)　今すぐ…
(Must be now)　あの場所へ Yeah！
(Must be now)　行かなきゃ！
(Must be now)　蹴破れ！
(Must be now)　壁を壊すんだ
(Need to go)　行かなきゃ！
(Need to go)　信じた
(Need to go)　この道を Yeah！
(Just do it)　行かなきゃ！
(Just do it)　一人で
(Just do it)　外に出るんだ Must be now

誰かの愛
求めたって
待つだけでは
空しいもの
生きる意味を
知った時に
この絶望
抜け出せる

あきらめることは
いつだってできるさ
ここではない　そうどこかで
変わろう

(Must be now)　やらなきゃ！
(Must be now)　何かを…
(Must be now)　始めろよ！Yeah！
(Must be now)　やらなきゃ！
(Must be now)　小さな
(Must be now)　穴を開けるんだ
(Need to go)　やらなきゃ！
(Need to go)　希望は
(Need to go)　そこにある Yeah！
(Just do it)　やらなきゃ！
(Just do it)　自由を
(Just do it)　 手に入れるため Must be now

(Must be now)　行かなきゃ！
(Must be now)　今すぐ…
(Must be now)　あの場所へ Yeah！
(Must be now)　行かなきゃ！
(Must be now)　蹴破れ！
(Must be now)　壁を壊すんだ
(Need to go)　行かなきゃ！
(Need to go)　信じた
(Need to go)　この道を Yeah！
(Just do it)　行かなきゃ！
(Just do it)　一人で
(Just do it)　外に出るんだ Must be now

Must be now
Must be now
Must be now

光が見えた Must be now",https://www.uta-net.com/song/194686/
8,ドリアン少年,秋元康,藤本貴則,武藤星児,2017,難波愛～今、思うこと～,other,,,,"Hey！ Hey！ Hey！
Fu！ Fu！…","Hey！ Hey！ Hey！
Fu！ Fu！…

大好きな彼の写真
友達に見せた瞬間
「ありえないでしょ！」「趣味が悪い！」と
どん引きされたよ

こんなにカッコいい男(ひと)は
絶対　どこにもいない
自慢しようと思ってたのに
めっちゃ攻撃！

子どもの頃から
ちょっと変わってた
キャンディーより　(チョコより)
ケーキより　(好きなのは)
ほやの塩辛

ブサイクもイケメンも紙一重
女の子　それぞれの理想系
みんなから見向きされなくたって
私だけのプリンス
ブサイクもイケメンも同じこと
そう恋に落ちちゃえばブラインド
誰が何と言ってもゾッコン
だって彼はオンリーワン
私がハマったドリアン少年

実際　会わせてみたら
彼の魅力がわかるわ
みんなフリーズ　口はあんぐり
目が点だった

そんなにイケてないかな
疑われたそのセンス
私の中じゃ欠点のない
夢の恋人

バースデープレゼント
おねだりしたのは
ドールとか　(ぬいぐるみ)
ドレスより　(欲しかった)
高枝バサミ

ねこまたぎ　ねこまたぐ　スルーする
女の子　手出さない珍味系
美味しくないお魚も骨だけでも
残りものはトレジャー
ねこまたぎ　ねこまたぐ　無視できない
気になってしまうのは本能ね
自分の勘を信じよう　正しいと…
みんなが好きじゃなくたって
私にとってはドリアン少年

ブサイクもイケメンも紙一重
女の子　それぞれの理想系
みんなから見向きされなくたって
私だけのプリンス
ブサイクもイケメンも同じこと
そう恋に落ちちゃえばブラインド
誰が何と言ってもゾッコン
だって彼はオンリーワン
私がハマったドリアン少年",https://www.uta-net.com/song/189824/
9,Don't look back！,秋元康,Carlos K.,武藤星児,2017,難波愛～今、思うこと～,other,,,,"振り向くな！
昨日より前に出ろ！","振り向くな！
昨日より前に出ろ！
(前に出ろ！)
後ろには夢はない
Don't look back！
Go ahead！
振り向くな！
一歩でも踏み出せよ！
(踏み出せよ！)
昨日の自分捨てて！
Hang in there！
Never give up！Buddy！

道はいつだって険しい
誰もあきらめたくなるだろう
それでも選んだ未来なら
そう死ぬ気で行くしかない

叩きのめされても
また立ち上がれ！
夢に手を伸ばすんだ
そう命が続く限り

戦えよ！
やられても前を向け！
(前を向け！)
踏ん張って耐えるんだ
Don't step back！
Go on！
戦えよ！
全力で勝ちに行け！
(勝ちに行け！)
つらけりゃ歯を食いしばれ！
Stick it out！
You should be strong now！

やっとここまで来たんだ
次のチャンスをあてにするな！
今こそ　がむしゃらになって
正面突破するしかない

ボコボコにされても
まだ終わらない
夢を掴みたいなら
誰よりも強くなれよ

振り向くな！
昨日より前に出ろ！
(前に出ろ！)
後ろには夢はない
Don't look back！
Go ahead！
振り向くな！
一歩でも踏み出せよ！
(踏み出せよ！)
昨日の自分捨てて！
Hang in there！
Never give up！Buddy！

悔いのない今日のため
誰よりも孤独になれ！
暗闇に怯えるな！
自分を信じろよ

戦えよ！
やられても前を向け！
(前を向け！)
踏ん張って耐えるんだ
Don't step back！
Go on！
戦えよ！
全力で勝ちに行け！
(勝ちに行け！)
つらけりゃ歯を食いしばれ！
Stick it out！
You should be strong now！

振り向くな！
昨日より前に出ろ！
(前に出ろ！)
後ろには夢はない
Don't look back！
Go ahead！
振り向くな！
一歩でも踏み出せよ！
(踏み出せよ！)
昨日の自分捨てて！
Hang in there！
Never give up！Buddy！",https://www.uta-net.com/song/183078/
10,らしくない,秋元康,大西俊也,野中“まさ”雄一,2017,難波愛～今、思うこと～,other,,,,"君に会いたくて
居ても立ってもいられずに","君に会いたくて
居ても立ってもいられずに
週末の街へと
僕は家を飛び出した
車のクラクションの中を
ひたすら走り
溢れる感情を
ぶつけたかった

こんなにこの僕が
夢中になるなんて　クレイジー
何かの (ねじ) ふいに (飛んだ)
ハートのアクシデント

(1！2！3！4！)
らしくらしく (らしく) ないね (ないね)
今までの僕とは違う
冷静さを失ってる自分　手には負えない
これが (これが) 恋か (恋か)
君のこと想うだけでも
情熱のドーパミンが
体中を駆け巡るよ
君の名前を
叫ばせてくれ！ Yeah！

君を見つけたら
どんな言葉を掛ければいい？
その姿　見とれて
僕はきっと立ち尽くす
人混みと喧噪の隙間
愛する人と
出逢えたことだけで
しあわせになる

流れた汗拭いて
肩で息しながら　satisfied
清々しい (風) 僕に (吹いて)
ハートは充たされる

(1！2！3！4！)
らしくらしく (らしく) ないね (ないね)
答えより大事なもの
全力で走ったのはいつだか覚えてないよ
これは (これは) 恋だ (恋だ)
イノセントな僕の想いだ
この腕に抱きしめずに
今　確かに感じている
声に出さずに
叫ばせてくれ！ Yeah！

(1！2！3！4！)
らしくらしく (らしく) ないね (ないね)
今までの僕とは違う
冷静さを失ってる自分　手には負えない
これが (これが) 恋か (恋か)
君のこと想うだけでも
情熱のドーパミンが
体中を駆け巡るよ
君の名前を
叫ばせてくれ！ Yeah！",https://www.uta-net.com/song/173291/
15,友達,秋元康,多田慎也,島田尚,2017,難波愛～今、思うこと～,other,また県,,また県,"何となく似てる　そんな感じがしたの
そう君と初めて逢った時","何となく似てる　そんな感じがしたの
そう君と初めて逢った時
人見知りして様子を見てる
不器用なとこ　私と同じ

ゆっくりと少しずつ言葉交わして
心と心　向き合えたよね
同じ空見て　思う何かが
とても近いとわかって来た

表情を見てるだけで
胸の内　伝わるから
私だけがつらいんじゃない
何だか安心した

君となら歩いて行ける
そうどんなに長い道程(みちのり)でも
本当の自分で歩いて行く
背伸びをしないで
あるがままに
2人は変わらず
あるがままに

お互いが何となくわかり過ぎて
先回りして喧嘩もしたね
ぶつかったその痛みも
最後は分かち合って来た

人前で泣けないから
いつだって微笑んでいた
その胸に隠したもの
私もどこかにある

君となら夢見て行ける
もし悲しい雨に降られたって
濡れながら普通の自分でいい
飾ることもなく
信じるまま
2人は未来を
信じるまま

君となら歩いて行ける
そうどんなに長い道程(みちのり)でも
本当の自分で歩いて行く
背伸びをしないで
あるがままに

君だから一緒に行ける
どんなことが先に待ち受けても
同じよに涙を流せるから
一人じゃないんだ
強くなれる
君がよくわかる
私と似てる",https://www.uta-net.com/song/173290/
16,卒業旅行,秋元康,島崎貴光,島崎貴光,2017,難波愛～今、思うこと～,other,,,,"ずっと前に約束してた
春が来たら卒業旅行","ずっと前に約束してた
春が来たら卒業旅行

列車の窓　流れる景色
過ぎた日々が重なって行く

10年経ったら何してるのかな？
もう結婚しているのかな？
お互いの将来を
そう　想像したりして…
みんな

同じ空を
眺めるって
素晴らしい思い出と
後になって思う
いつかきっと
今　見てる空だって
どこにいても何してても
瞼(まぶた)の奥　浮かぶでしょう

停車中の小さな駅は
何を待っているのでしょう？

これからの未来　不安はあるけど
人は誰も列車を降りる
それまでの月日を
そう　一緒に旅をした
みんな

同じ線路
走り続け
それぞれの終点が
近づいた時に
私たちが
見て来たもののすべてが
生きる意味と教えられた
長い夢を振り返る

同じ空を
眺めるって
素晴らしい思い出と
後になって思う
いつかきっと
今　見てる空だって
どこまでも続いてる

同じ線路
走り続け
それぞれの終点が
近づいた時に
私たちが
見て来たもののすべてが
生きる意味と教えられた
長い夢を振り返る",https://www.uta-net.com/song/183077/
18,道頓堀よ、泣かせてくれ！,秋元康,Akira Sunset,野中“まさ”雄一,2017,難波愛～今、思うこと～,other,,,,"風に吹かれ歩き続け
気づいたらここに来ていた","風に吹かれ歩き続け
気づいたらここに来ていた
戎橋　手すりに凭(もた)れて
自分に腹を立てていた

立ち止まって落ち込むなんて
あたしらしくないわ
あの星が手に届かなくて
俯(うつむ)き水面(みなも)を見てる

道頓堀
涙色の川
独り言　底に沈んどるで
悲しみだけ流せばええねん
あんたのその夢　捨てたらあかん

街灯りが点き始めて
人混みが余計寂しい
グリコサイン　「何　落ち込んどんねん？」
丸めた背中　突っ込まれた

諦めたら楽になれるで
弱気虫が誘う
もう少しあの空を見上げ
明日は晴れろと願う

道頓堀
迷いごとの川
渡ったら　少し強くなれる
辛いことは海へと流そう
あんたの心は捨てたらあかん

道頓堀
涙色の川
独り言　底に沈んどるで
橋の上で誰もがつぶやく
大事な夢なら捨てたらあかん",https://www.uta-net.com/song/207212/
1,Done,秋元康,井上ヨシマサ,井上ヨシマサ,2023,NMB13,other,安部若菜;泉綾乃;加藤夕夏;川上千尋;小嶋花梨;坂田心咲;貞野遥香;塩月希依音;渋谷凪咲;上西怜;新澤菜央;隅野和奏;出口結菜;原かれん;前田令子;山本望叶,山本望叶,"安部若菜,泉綾乃,加藤夕夏,川上千尋,小嶋花梨,坂田心咲,貞野遥香,塩月希依音,渋谷凪咲,上西怜,新澤菜央,隅野和奏,出口結菜,原かれん,前田令子,山本望叶","Done Done　この恋は
Done Done　終わったんだ","Done Done　この恋は
Done Done　終わったんだ
もう全て　過去のことさ

言葉でなんか　フォローできない
感情のドア　開けっぱなし
今さらなんか　言ったところで
君にしてみれば　言い訳

ガラスの瓶を　落としたんだ
床で砕けて散ったよ
愛の破片(かけら)　集めたって
傷つくだけの掌(てのひら)

思い出も粉々に
できたらいいのに…

Done Done　この恋は
Done Done　終わったんだ
もう全て　過去のことさ
Done Done　何度でも
Done Done　繰り返そう
独り言　呟(つぶや)きながら
何にも
始まらない Done
終了だ Done
これで終わりだ
微(かす)かに
残っている Pain
後悔とは　見えないもの
(全てが消えても存在するのに)

溢(こぼ)れた涙　拭うだけじゃ
何も忘れられないよ
染みや汚(よご)れ　広がるだけ
ゼロにならない悲しみ

赤い血が滲むのは
生きてる証拠さ

Gone Gone　行っちゃうの？
Gone Gone　一人きりで
想像もできなかった
Gone Gone　遠ざかる
Gone Gone　君の背中
僕の手は　もう届かない

どこかで鐘が鳴り響いたら
ホントにこれで終わりでしょうか？
まるで線引くように
綺麗に別れられると言えますか？
耳を塞いで聴こえないと
嘘をつくのは罪なのでしょうか？
人間の意識とは
終わったようで終わっていないのか？

Done Done　この恋は
Done Done　終わったんだ
もう全て　過去のことさ
嘘でも
まだと言って Done
続いてるよ Done
すぐ始まる
ごめんね
許してくれ Done
終わってない Ah　終わってない
(今でもハートはこんなに脈打つ Done)",https://www.uta-net.com/song/332441/
3,ワロタピーポー,秋元康,K-WONDER;SAS3,APAZZI,2023,NMB13,other,,,,"ウォーオーオー…
ウォーオーオー…","ウォーオーオー…
ウォーオーオー…
ウォーオーオー…
ウォーオーオー…

何かをやれば叩かれる
反論すれば大炎上
揚げ足取られて拡散中
とかくにこの世は住みにくい

フェイクなニュースを真に受けて
犯人探しか魔女狩りか
噂がホントでも偽りでも
この際　どうでもいいじゃねえか

大切なことは
目立たない心がけ
目の前の問題　知らない　見てない
存在消して　責任転嫁
波風立てなきゃHAPPY

笑え！
ワロタ　ワロタ　ワロタ　ワロタピーポー
どこの誰か名前隠して騒げ！
ワロタ　ワロタ　ワロタ　ワロタピーポー
人の群れに紛れ石を投げろ！

ウォーオーオー…
ウォーオーオー…
ウォーオーオー…
ウォーオーオー…

対岸の火事なんか他人事
安全地帯から見物中
正義とかモラルとか良心とか
そんなもん　どこかに捨ててしまえ！

面倒な勇気
勘違いの偽善者
何頼まれたって　できない　やらない
感情捨てて　リスク回避
何もしなけりゃOK！

逃げろ！
ニゲタ！ニゲタ！ニゲタ！ニゲタピーポー
愛も夢も友も何にもいらね
ニゲタ！ニゲタ！ニゲタ！ニゲタピーポー
何で生きてるのか教えてくれ！

ウォーオーオー…
ウォーオーオー…
ウォーオーオー…
ウォーオーオー…

そこにいるのか？
それともいないふりか？
匿名希望のあいつこいつ
見分けがつかない　生存証明
大きな声出して　叫べ！

笑え！
ワロタ　ワロタ　ワロタ　ワロタピーポー
どこの誰か名前隠して騒げ！
ワロタ　ワロタ　ワロタ　ワロタピーポー
人の群れに紛れ石を投げろ！

逃げろ！
ニゲタ！ニゲタ！ニゲタ！ニゲタピーポー
愛も夢も友も何にもいらね
ニゲタ！ニゲタ！ニゲタ！ニゲタピーポー
何で生きてるのか教えてくれ！

ウォーオーオー…
ウォーオーオー…
ウォーオーオー…
ウォーオーオー…",https://www.uta-net.com/song/242210/
4,欲望者,秋元康,Sugaya Bros.;Miss-art,Sugaya Bros.,2023,NMB13,other,韓国と北朝鮮は;法的拘束力;このため;北朝鮮は;韓国政府;しかし;また一般に;ただし;ホテル名や学校名;朝鮮の君主一覧;大韓民国指定国宝;中国朝鮮関係史,,"韓国と北朝鮮は,法的拘束力,このため,北朝鮮は,韓国政府,しかし,また一般に,ただし,ホテル名や学校名,朝鮮の君主一覧,大韓民国指定国宝,中国朝鮮関係史","どれくらいの間　息を
止めていられるんだろう？","どれくらいの間　息を
止めていられるんだろう？
言いたいことを溜め込んだって
吐き出さずにいられないよ

傷つかない諦め方を
覚えようとしてるのか？
鬱陶(うっとう)しい生き方なんて
もう今日でやめにしよう

Woo
誰かのことを愛して
抱きしめたいって思うみたいに
Woo
心の望み通りに
もっと野蛮に生きればいい
理性に邪魔をされるなんてくだらない

爪の跡　残るほど
握りしめ掴んだものがあるか？
今　自分に問いかけろよ
欲しいものが
見つからなきゃ
生きている価値がない
迷わずに手を伸ばせ！欲望

どういう嘘をついて
何を誤魔化してるんだ？
優しさとか思いやりで
摩擦を避(さ)けたいのか？

Woo
愛されるのは好きじゃない
それまでの時間　待ってられない
Woo
抱きしめるその力を
手加減しようかなんて愚かだ
壊れそうな愛など壊してしまえよ

爪の跡　残らない
冷静な掴み方なんかやめろ！
まだ　足りないその情熱
奪い合い
傷つけて
涙とか流しても
理性では止められない欲望

人は皆　手を伸ばし
際限なく求めようとする性(さが)だ
その本能が生きること
悲しみも
喜びも
一瞬のSatisfaction
永遠に充たされない欲望

爪の跡　残るほど
握りしめ掴んだものがあるか？
今　自分に問いかけろよ
欲しいものが
見つからなきゃ
生きている価値がない
迷わずに手を伸ばせ！欲望",https://www.uta-net.com/song/246941/
5,僕だって泣いちゃうよ,秋元康,太田貴之,太田貴之,2023,NMB13,other,,,,"君が好きなんだ　(好きなんだ)
知ってるよね？　(知ってるよね？)","君が好きなんだ　(好きなんだ)
知ってるよね？　(知ってるよね？)
だから何(なん)にも告げずに
このまま
二人出会ってから　共に過ごした日々
思い出してしまう度　僕だって泣いちゃうよ

夜(よ)が明けてしまったら (Sunrise)
この街　僕は出て行くよ
まだ眠ってる君を起こさないように
おでこにそっと接吻(くちづけ)して　サヨナラ

話したかったことを (Message)
考えたら止まらなくて
星空が白んでくスピードに
きっと追い越されちゃうだろう

ここでドアを開けなければ
夢を叶えるなんてできない
今の幸せから飛び出して
一人で生きて行くと決めたよ

風は冷たいか？　(冷たいか？)
もう冬か？　(もう冬か？)
外の世界を知らない
僕には
押しつぶされそうな不安だってあるけど
君になんて絶対に見せられやしない
風は吹いてるか？　(吹いてるか？)
木枯らしか？　(木枯らしか？)
空の様子がわからない
それでも
勇気出すしかない　ここにいちゃだめなんだ
孤独になる瞬間は僕だって泣いちゃうよ

ドアの鍵をゆっくり　(静かに)
音を立てないように閉めて
たとえ外は雪が降ってようと
自分の末来に立ち向かう

人は一生の間に
何度　大きな決断をする？
僕は確かな愛まで捨てて
手に入れたいと思った　あの夢

すべてを失っても　リスタート

風は冷たいか？　(冷たいか？)
もう冬か？　(もう冬か？)
外の世界を知らない
僕には
押しつぶされそうな不安だってあるけど
君になんて絶対に見せられやしない
風は吹いてるか？　(吹いてるか？)
木枯らしか？　(木枯らしか？)
空の様子がわからない
それでも
勇気出すしかない　ここにいちゃだめなんだ
孤独になる瞬間は僕だって泣いちゃうよ",https://www.uta-net.com/song/257242/
6,床の間正座娘,秋元康,池澤聡,APAZZI,2023,NMB13,other,,,,"まるですれ違いざまに　声を掛けるかのように
抱きしめられそうになっても　腕をすり抜けるわ","まるですれ違いざまに　声を掛けるかのように
抱きしめられそうになっても　腕をすり抜けるわ
男と女はいつも理屈なんかじゃないけど
感情だけの行動はきっと怪我をする

熱くなったハート　ちょっと冷やして
大事なこと確認させて
付き合う前提で

正座して恋をしましょう
半端な気持ちじゃダメよ
正面から向き合って段取りを踏まなきゃ
正座して見つめ合いましょう
遊びじゃ付き合えないわ
引くに引けないと覚悟決めなさい
私のこと好きならば　筋を通してよ
床の間で

やがて消えて行く夢を　一瞬だけ見せられても
簡単に信じるほど　そんなウブじゃないわ
その場のノリとか勢い　難しく考えるななんて
無責任な発言に振り回されない

近づく唇を　そっとはぐらかして
キスの前に聞かせて欲しい
幸せのプロセス

襟(えり)正して恋をしましょう
心を入れ替えなきゃね
今までと違うこと　態度で表して
襟(えり)正して前進みましょう
過ち犯したくない
我が家のしきたり　踏襲しなさい
堅苦しいその手順　それこそが愛よ
畳の上

正座して恋をしましょう
半端な気持ちじゃダメよ
正面から向き合って段取りを踏まなきゃ
正座して見つめ合いましょう
遊びじゃ付き合えないわ
引くに引けないと覚悟決めなさい
私のこと好きならば　筋を通してよ
床の間で",https://www.uta-net.com/song/263330/
