song_id,title,lyricist,composer,arranger,opening_lyrics,full_lyrics,song_url
260361,神様は見捨てない,秋元康,西井昌明,若田部誠,何度目のスタートライン　走るのが嫌になった　そう何回やったって　順位ならわかってるし　　短距離走　長距離走　いろいろ走ってみたけど　頑張っても過去のデータと変わるわけがないんだ　　目指していた夢が遠くて　向いてないと弱気になるよ　こんなことなら他の道に進めばよかったのかな　　思い悩んで　もがき苦しみ　また歩き出すんだ　挫折のない人生なんて　絶対強くなれない　傷つき疲れ　道に倒れて　また立ち上がろうよ　結果がまだ出ていなくても　神様はそんな君を見捨てはしない　　いいとこまで行ったことも　何度かあるにはあるけど　それ以上は伸びなかった　凡人じゃしょうがないね　　辞めたいって口にするのは引き留めて欲しかっただけ　きっと今より熱くなれる何かは他にないだろう　　まわりを見れば　仲間もみんな　歯を食いしばってる　涙のない青春なんて　未来で思い出せない　自分の力　信じ続けて　やるしかないんだよ　まだ答えを出すのは早い　神様は君の汗を見ているはずさ　　思い悩んで　もがき苦しみ　また歩き出すんだ　挫折のない人生なんて　絶対強くなれない　傷つき疲れ　道に倒れて　また立ち上がろうよ　結果がまだ出ていなくても　神様はそんな君を見捨てはしない,"何度目のスタートライン　走るのが嫌になった
そう何回やったって　順位ならわかってるし

短距離走　長距離走　いろいろ走ってみたけど
頑張っても過去のデータと変わるわけがないんだ

目指していた夢が遠くて　向いてないと弱気になるよ
こんなことなら他の道に進めばよかったのかな

思い悩んで　もがき苦しみ　また歩き出すんだ
挫折のない人生なんて　絶対強くなれない
傷つき疲れ　道に倒れて　また立ち上がろうよ
結果がまだ出ていなくても
神様はそんな君を見捨てはしない

いいとこまで行ったことも　何度かあるにはあるけど
それ以上は伸びなかった　凡人じゃしょうがないね

辞めたいって口にするのは引き留めて欲しかっただけ
きっと今より熱くなれる何かは他にないだろう

まわりを見れば　仲間もみんな　歯を食いしばってる
涙のない青春なんて　未来で思い出せない
自分の力　信じ続けて　やるしかないんだよ
まだ答えを出すのは早い
神様は君の汗を見ているはずさ

思い悩んで　もがき苦しみ　また歩き出すんだ
挫折のない人生なんて　絶対強くなれない
傷つき疲れ　道に倒れて　また立ち上がろうよ
結果がまだ出ていなくても
神様はそんな君を見捨てはしない",https://www.uta-net.com/song/260361/
90467,火曜日の夜、水曜日の朝,秋元康,小網準,,家路を急ぐ人の群れから逸れるみたいに　駅の階段で私はしゃがんだ　落葉色した髪とメイクを何度も直して　携帯いじって時間を潰した　　声を掛けてくれたら 誰でもついて行くのに…　お金はいらない　嘘でもいいから　抱きしめられたい　　泣いてすむなら 私　朝が来るまで泣くよ　蛇口が壊れたように…　泣いてすむなら すぐに　家に帰って泣くよ　心に鍵掛けたまま…　火曜日の夜　　通り過ぎてく世間の風と冷たい視線に　逆らう気もなく取り残されてた　派手なネイルもへそのピアスもアゲハのタトゥーも　みんなと一緒に仲間のふりした　　愛の意味も知らずに 両手を差し出していた　何かが足りない　傷つくくらいに　生き続けたいの　　楽になるなら 私　何をされてもいいよ　体がなくなっても…　楽になるなら ここで　死んでみたっていいよ　孤独を助けて欲しい　火曜日の夜　　泣いてすむなら 私　朝が来るまで泣くよ　蛇口が壊れたように…　泣いてすむなら すぐに　家に帰って泣くよ　心に鍵掛けたまま…　火曜日の夜　　水曜日の朝,"家路を急ぐ人の群れから逸れるみたいに
駅の階段で私はしゃがんだ
落葉色した髪とメイクを何度も直して
携帯いじって時間を潰した

声を掛けてくれたら 誰でもついて行くのに…
お金はいらない
嘘でもいいから
抱きしめられたい

泣いてすむなら 私
朝が来るまで泣くよ
蛇口が壊れたように…
泣いてすむなら すぐに
家に帰って泣くよ
心に鍵掛けたまま…
火曜日の夜

通り過ぎてく世間の風と冷たい視線に
逆らう気もなく取り残されてた
派手なネイルもへそのピアスもアゲハのタトゥーも
みんなと一緒に仲間のふりした

愛の意味も知らずに 両手を差し出していた
何かが足りない
傷つくくらいに
生き続けたいの

楽になるなら 私
何をされてもいいよ
体がなくなっても…
楽になるなら ここで
死んでみたっていいよ
孤独を助けて欲しい
火曜日の夜

泣いてすむなら 私
朝が来るまで泣くよ
蛇口が壊れたように…
泣いてすむなら すぐに
家に帰って泣くよ
心に鍵掛けたまま…
火曜日の夜

水曜日の朝",https://www.uta-net.com/song/90467/
378881,Karma,秋元康,川浦正大,APAZZI,大親友のガールフレンド　僕と君の距離はわかってたけど　知らず知らずにその一線を　超えてしまいそうになってるよ　　カフェテラスの片隅にいるだけで　何だか　ソワソワしてしまう　僕はそう自分に　どんな嘘つけばいい　カップの中に隠してしまおうか？　　恋と呼んだら　天罰が下る　周りの人を裏切れないよ　自分のそんなわがままだけで　不幸にはできないさ　愛しさのそんな代償に　この悲しみ　負わせられないだろう　　ホントにあいつはいい奴だから　きっと君にやさしくしてるはずだ　僕が二人に立ち入るような　そんな隙などそうあるものか！　　最低だと思われてもいい　みんなを敵に回しても…　今すぐにここから君を奪い去りたい　倫理観なんて　どうでも良くなるよ　　君をこの手にできるのならば　地獄の底に堕ちたっていいさ　人の心には悪魔がいる　すぐに首をもたげる　不道徳なこの行いが　愛の始まりだっていいじゃないか！　　恋と呼んだら　天罰が下る　周りの人を裏切れないよ　自分のそんなわがままだけで　不幸にはできないさ　愛しさのそんな代償に　この悲しみ　負わせられないだろう,"大親友のガールフレンド
僕と君の距離はわかってたけど
知らず知らずにその一線を
超えてしまいそうになってるよ

カフェテラスの片隅にいるだけで
何だか　ソワソワしてしまう
僕はそう自分に　どんな嘘つけばいい
カップの中に隠してしまおうか？

恋と呼んだら　天罰が下る
周りの人を裏切れないよ
自分のそんなわがままだけで
不幸にはできないさ
愛しさのそんな代償に
この悲しみ　負わせられないだろう

ホントにあいつはいい奴だから
きっと君にやさしくしてるはずだ
僕が二人に立ち入るような
そんな隙などそうあるものか！

最低だと思われてもいい
みんなを敵に回しても…
今すぐにここから君を奪い去りたい
倫理観なんて　どうでも良くなるよ

君をこの手にできるのならば
地獄の底に堕ちたっていいさ
人の心には悪魔がいる
すぐに首をもたげる
不道徳なこの行いが
愛の始まりだっていいじゃないか！

恋と呼んだら　天罰が下る
周りの人を裏切れないよ
自分のそんなわがままだけで
不幸にはできないさ
愛しさのそんな代償に
この悲しみ　負わせられないだろう",https://www.uta-net.com/song/378881/
204066,Gonna Jump,秋元康,シマダユウキ,,ねえ　愛しているなら　その場所でジャンプして！　だってここからじゃ　あなたが見えない　目立つようにLove me do！　　どんな言葉で叫んでも　街のノイズに消されて　はっきりとは聞こえないし　それじゃ想いは伝わらない　　恥ずかしいならやめとけ！　その程度の情熱でしょう？　　ねえ　愛しているなら　思い切りジャンプして！　他の誰より　一番高く　跳んで見せて　その存在　気づかせてよ　ねえ　愛しているなら　全力でジャンプして！　もっとクレイジー　私にちょうだい！　あきれるくらいYou love me！　　何か行動起こさなきゃ　何も始まらないでしょう　夢が夢で終わるだけ　積極的にアピールしよう　　人混みの中　埋(う)もれる　愛しさなんて無視されちゃうよ　　さあ　もしも本気なら　今すぐにジャンプして！　この私への愛の深さを　強いバネに　青い空まで手を伸ばして　さあ　もしも本気なら　命懸けジャンプして！　もっと大胆にアピールしてよ　驚くくらいLove me do！　　Gonna Jump！　Gonna Jump！　私のために　Gonna Jump！　Gonna Jump！　力の限り　大地蹴り　宙に浮かんで！　心に秘めた想い　その一歩　跳んでみて！　今　　ねえ　愛しているなら　思い切りジャンプして！　他の誰より　一番高く　跳んで見せて　その存在　気づかせてよ　ねえ　愛しているなら　全力でジャンプして！　もっとクレイジー　私にちょうだい！　あきれるくらいYou love me！,"ねえ　愛しているなら
その場所でジャンプして！
だってここからじゃ　あなたが見えない
目立つようにLove me do！

どんな言葉で叫んでも
街のノイズに消されて
はっきりとは聞こえないし
それじゃ想いは伝わらない

恥ずかしいならやめとけ！
その程度の情熱でしょう？

ねえ　愛しているなら
思い切りジャンプして！
他の誰より　一番高く
跳んで見せて
その存在　気づかせてよ
ねえ　愛しているなら
全力でジャンプして！
もっとクレイジー　私にちょうだい！
あきれるくらいYou love me！

何か行動起こさなきゃ
何も始まらないでしょう
夢が夢で終わるだけ
積極的にアピールしよう

人混みの中　埋(う)もれる
愛しさなんて無視されちゃうよ

さあ　もしも本気なら
今すぐにジャンプして！
この私への愛の深さを
強いバネに
青い空まで手を伸ばして
さあ　もしも本気なら
命懸けジャンプして！
もっと大胆にアピールしてよ
驚くくらいLove me do！

Gonna Jump！
Gonna Jump！
私のために
Gonna Jump！
Gonna Jump！
力の限り
大地蹴り　宙に浮かんで！
心に秘めた想い
その一歩　跳んでみて！
今

ねえ　愛しているなら
思い切りジャンプして！
他の誰より　一番高く
跳んで見せて
その存在　気づかせてよ
ねえ　愛しているなら
全力でジャンプして！
もっとクレイジー　私にちょうだい！
あきれるくらいYou love me！",https://www.uta-net.com/song/204066/
135414,キスだって左利き,秋元康,川島有真,板垣祐介,キスだって左利き　私　目を閉じて気づいたよ　あなた　少し左上から　ほらね　唇重ねる　　左手のフォークで　器用にパスタを巻いてる　そんなどうでもいいしぐさまで　あなたにきゅんとしちゃうのよ　　“他の人とどこか違う”なんて　恋をする誰もが言い張るもの　　キスだって左利き　ふいに右腕を引かれて　首を横に倒しながら　そっと　その時を待ってる　キスだって左利き　私　目を閉じて気づいたよ　あなた　少し左上から　ほらね　唇重ねる　　ずっとそばにいて　あなたを観察したい　すべて　表情とか癖とかを　ハートの奥にしまいたい　　“なぜ私は恋をしたか?”それは　運命の答えと出会ったから　　カッコいい左利き　ちょっと真似をしてみたけど　あなたみたいにできなかった　もっと　練習してみるね　カッコいい左利き　そうよ　それだけじゃないんだ　いつも自分だけのスタイルで　素敵　あなたのポリシー　　手を伸ばして (偶然)　指先が (触れたら)　2人で　そう1人になれそう　　キスだって左利き　ふいに右腕を引かれて　首を横に倒しながら　そっと　その時を待ってる　キスだって左利き　私　目を閉じて気づいたよ　あなた　少し左上から　ほらね　唇重ねる　　夢はあなたの利き腕,"キスだって左利き
私　目を閉じて気づいたよ
あなた　少し左上から
ほらね　唇重ねる

左手のフォークで
器用にパスタを巻いてる
そんなどうでもいいしぐさまで
あなたにきゅんとしちゃうのよ

“他の人とどこか違う”なんて
恋をする誰もが言い張るもの

キスだって左利き
ふいに右腕を引かれて
首を横に倒しながら
そっと　その時を待ってる
キスだって左利き
私　目を閉じて気づいたよ
あなた　少し左上から
ほらね　唇重ねる

ずっとそばにいて
あなたを観察したい
すべて　表情とか癖とかを
ハートの奥にしまいたい

“なぜ私は恋をしたか?”それは
運命の答えと出会ったから

カッコいい左利き
ちょっと真似をしてみたけど
あなたみたいにできなかった
もっと　練習してみるね
カッコいい左利き
そうよ　それだけじゃないんだ
いつも自分だけのスタイルで
素敵　あなたのポリシー

手を伸ばして (偶然)
指先が (触れたら)
2人で　そう1人になれそう

キスだって左利き
ふいに右腕を引かれて
首を横に倒しながら
そっと　その時を待ってる
キスだって左利き
私　目を閉じて気づいたよ
あなた　少し左上から
ほらね　唇重ねる

夢はあなたの利き腕",https://www.uta-net.com/song/135414/
124683,今日までのこと、これからのこと,秋元康,白戸佑輔,板垣祐介,今日までのこと　これからのこと　いろいろあるけれど　一本の線を　心に引いて　考えてみよう　　電車の窓に　流れる景色　草木が萌えている　どんなに　長い冬も　必ず　過ぎて行くよ　　つり革握り　足を踏ん張り　自分を支えても　突然　揺れた拍子に　どこか不安になるんだ　　僕は何を　信じてるのか?　何を守ろうとしてるのか?　とっても大事なものが　わからない　　今日までのこと　これからのこと　変わってもいいんだ　頭のスイッチ　今　切り替えて　自由にやろう　生きることを　考えすぎちゃだめだ　　知らない駅で　電車を降りて　一人で歩き出す　誰かに　頼らないで　行き先　決めてもいい　　破れた地図を　繋げてみたり　想像するよりも　ここには　書かれていない　未来　探してみようぜ　　君は何を　あきらめるのか?　何を捨てようとしてるのか?　ホントに大事なことは　“やってみる”　　今日までのこと　これからのこと　行き当たりばったり　臨機応変に　どうにかなるさ　何とかなるさ　人は誰も　生まれ変われるんだ　今日から　　今日までのこと　これからのこと　変わってもいいんだ　頭のスイッチ　今　切り替えて　自由にやろう　生きることを　考えすぎちゃだめだ,"今日までのこと
これからのこと
いろいろあるけれど
一本の線を
心に引いて
考えてみよう

電車の窓に
流れる景色
草木が萌えている
どんなに
長い冬も
必ず　過ぎて行くよ

つり革握り
足を踏ん張り
自分を支えても
突然
揺れた拍子に
どこか不安になるんだ

僕は何を
信じてるのか?
何を守ろうとしてるのか?
とっても大事なものが
わからない

今日までのこと
これからのこと
変わってもいいんだ
頭のスイッチ
今　切り替えて
自由にやろう
生きることを
考えすぎちゃだめだ

知らない駅で
電車を降りて
一人で歩き出す
誰かに
頼らないで
行き先　決めてもいい

破れた地図を
繋げてみたり
想像するよりも
ここには
書かれていない
未来　探してみようぜ

君は何を
あきらめるのか?
何を捨てようとしてるのか?
ホントに大事なことは
“やってみる”

今日までのこと
これからのこと
行き当たりばったり
臨機応変に
どうにかなるさ
何とかなるさ
人は誰も
生まれ変われるんだ
今日から

今日までのこと
これからのこと
変わってもいいんだ
頭のスイッチ
今　切り替えて
自由にやろう
生きることを
考えすぎちゃだめだ",https://www.uta-net.com/song/124683/
213002,金の愛、銀の愛,秋元康,伊藤心太郎,伊藤心太郎,金(きん)の愛か？銀の愛か？　おまえが失くした愛はどれだ？　そんな美しい愛じゃなくて　信じてただけの独りよがり　　神様がいるなら　あの人　返してください　思い出の水面(みなも)を　ただ　眺めるしかない　　欲しいものなんて　もう思い浮かばないよ　私にとって　　価値あるものは金(きん)じゃないんだ　この手伸ばしても拾えないくらい　今深い底に沈んでいった幻　　遠い夢か？近い夢か？　おまえが見ている夢はどれだ？　どうせ叶わぬ夢なのでしょう　一瞬で消える誤解でいい　　正直になったら　誰かを傷つけてしまうわ　愛してはいないと　そう　偽るしかない　　与えられたって　もう何も受け取れない　大事なものは　胸の底へと放り投げた　どんな形をした愛だったのか？　今　振り返っても答えられない悲しみ　　欲しいものなんて　もう思い浮かばないよ　私にとって　価値あるものは金(きん)じゃないんだ　この手伸ばしても拾えないくらい　今深い底に沈んでいった幻　　まだ　輝いてる愛こそ金(きん)の真実,"金(きん)の愛か？銀の愛か？
おまえが失くした愛はどれだ？
そんな美しい愛じゃなくて
信じてただけの独りよがり

神様がいるなら
あの人　返してください
思い出の水面(みなも)を
ただ　眺めるしかない

欲しいものなんて
もう思い浮かばないよ
私にとって

価値あるものは金(きん)じゃないんだ
この手伸ばしても拾えないくらい
今深い底に沈んでいった幻

遠い夢か？近い夢か？
おまえが見ている夢はどれだ？
どうせ叶わぬ夢なのでしょう
一瞬で消える誤解でいい

正直になったら
誰かを傷つけてしまうわ
愛してはいないと
そう　偽るしかない

与えられたって
もう何も受け取れない
大事なものは
胸の底へと放り投げた
どんな形をした愛だったのか？
今　振り返っても答えられない悲しみ

欲しいものなんて
もう思い浮かばないよ
私にとって
価値あるものは金(きん)じゃないんだ
この手伸ばしても拾えないくらい
今深い底に沈んでいった幻

まだ　輝いてる愛こそ金(きん)の真実",https://www.uta-net.com/song/213002/
90477,Glory days,秋元康,伊藤心太郎,,遠い空の裾野から　朝の光が溢れ出す　Sunrise Sunshine　ダムの門を開けたように　今、清き水が流れて砂漠の街を満たしてく　Everyday Every time　僕は今日も生きてる　WOW WOW WOW WOW　Glory days　　学校に行って 友達とふざけ　少しだけ授業も耳に入って　大人たちの知恵をつけられることが　どれほど大切なことなのだろう　はみ出さないようにルールを守って　壁の時計をぼんやり見てる　水道の水が出しっぱなしで　いつの日か僕だけ溺れそうさ　　この今を青春と呼ぶのならば　どうやって過ごせば輝くの?　鏡の中の僕は相変わらず　未来へと続く道の上で　　もっとじたばたしながら　やりたいことだけやればいい　失敗したって もう一度やり直そう　何も恐れることはない　遠まわりでも 時間はある　Anywhere Any time　僕はずっと歩いてる　WOW WOW WOW WOW　Glory days　　愛なんて何も知らないくせに　愛の唄 いつも口ずさんでるよ　戦争のない国に生まれ育って　平和とは何か考えもせずに…　地球上のすべての人たちを　しあわせにするその理想には　あまりに僕は無力と知って　誰かヒーローになる日を待った　　空しくて 切なくて やるせなくて　心の器は空っぽで　生きることの意味を考える度　見えない涙ばかりがこぼれる　　もっとじたばたしながら　あちこち傷を作ればいい　First time 痛くたって いつかカサブタになるだろう　血を流したその後は　強い自分になれるはず　Say No! Say Yes! 生き方を声に出そう　WOW WOW WOW WOW　　もっとじたばたしながら　やりたいことだけやればいい　失敗したって もう一度やり直そう　何も恐れることはない　遠まわりでも 時間はある　Anywhere Any time　僕はずっと歩いてる　　もっとじたばたしながら　あちこち傷を作ればいい　First time 痛くたって いつかカサブタになるだろう　血を流したその後は　強い自分になれるはず　Say No! Say Yes! 生き方を声に出そう　WOW WOW WOW WOW　Glory days　WOW WOW WOW WOW　Glory days　WOW WOW WOW WOW　Glory days　WOW WOW WOW WOW　Glory days,"遠い空の裾野から
朝の光が溢れ出す
Sunrise Sunshine
ダムの門を開けたように
今、清き水が流れて砂漠の街を満たしてく
Everyday Every time
僕は今日も生きてる
WOW WOW WOW WOW
Glory days

学校に行って 友達とふざけ
少しだけ授業も耳に入って
大人たちの知恵をつけられることが
どれほど大切なことなのだろう
はみ出さないようにルールを守って
壁の時計をぼんやり見てる
水道の水が出しっぱなしで
いつの日か僕だけ溺れそうさ

この今を青春と呼ぶのならば
どうやって過ごせば輝くの?
鏡の中の僕は相変わらず
未来へと続く道の上で

もっとじたばたしながら
やりたいことだけやればいい
失敗したって もう一度やり直そう
何も恐れることはない
遠まわりでも 時間はある
Anywhere Any time
僕はずっと歩いてる
WOW WOW WOW WOW
Glory days

愛なんて何も知らないくせに
愛の唄 いつも口ずさんでるよ
戦争のない国に生まれ育って
平和とは何か考えもせずに…
地球上のすべての人たちを
しあわせにするその理想には
あまりに僕は無力と知って
誰かヒーローになる日を待った

空しくて 切なくて やるせなくて
心の器は空っぽで
生きることの意味を考える度
見えない涙ばかりがこぼれる

もっとじたばたしながら
あちこち傷を作ればいい
First time 痛くたって いつかカサブタになるだろう
血を流したその後は
強い自分になれるはず
Say No! Say Yes! 生き方を声に出そう
WOW WOW WOW WOW

もっとじたばたしながら
やりたいことだけやればいい
失敗したって もう一度やり直そう
何も恐れることはない
遠まわりでも 時間はある
Anywhere Any time
僕はずっと歩いてる

もっとじたばたしながら
あちこち傷を作ればいい
First time 痛くたって いつかカサブタになるだろう
血を流したその後は
強い自分になれるはず
Say No! Say Yes! 生き方を声に出そう
WOW WOW WOW WOW
Glory days
WOW WOW WOW WOW
Glory days
WOW WOW WOW WOW
Glory days
WOW WOW WOW WOW
Glory days",https://www.uta-net.com/song/90477/
297411,恋落ちフラグ,秋元康,Nobuaki Tanaka,Nobuaki Tanaka,"That's the flag　That's the flag　　ずっと友達だったのに　ある日　突然　ハッとしたよ　君に会うとなんか違う　僕が僕でなくなってしまうのは　なぜ？　That's the flag！ It's a sign　I think I'm in love with you　That's the flag！ Feel it too　It's breaking up my heart　That's the flag！ In my head all the time　Can't get you out　That's the flag！ No more doubt　All I want is you　　たぶんずっと前から　本当は好きだったんだろう　だけど自分で否定して気づかないふりしていた　　木枯らしが吹く道で立ち話をしてた時　君が風邪をひかぬように　僕が壁になって守った　　さりげなく優しくする　自分に　我ながら驚いた　まさか　そんなことあるわけない　異性として意識したことは　一度もなかったのに…　　こんな気持ちになっちゃってごめん　正直に言えるわけがないよ　だけど君にはバレバレだ　いっそのこと好きだと白状しよう　That's the flag！ I know it's now or never, up to me！　That's the flag！ You know too, It's time to take a chance　That's the flag！ We all know golden opportunity　That's the flag！ Make your aim　Take one shot, one kill　　どうせだったら一心不乱　周りが見えなくなればいいのに　冷静な自分がどこかにいて　中途半端に遠慮しちゃう　　今君を好きなんだ　なんて　迷惑を掛けるとか　なんて　ちょっとネガティブに考えたって　空気なんか読むだけ無駄だ　愛は身勝手なもの　　僕がとぼけたってわざとらしい　隠してもいつかはバレるだろう　なるようにしかならないんだ　誰かにそう噂されたところで　That's your pride！ Roll the dice　Too late, it's been done by now　That's your pride！ In the end, it's only God who knows　That's your pride！ Even if　Either way the end turns out　That's your pride！ No regrets that I have met you　　カッコつけてもしょうがねえじゃん　近くにいれば　伝わるだろう　ハートの鼓動は言えない言 / 葉　ドキドキ = I love you　嘘なんかつけない　騙せやしない　こんなにわかりやすいフラグ立った　大好きだって　誰だってわかるだろう　恋落ちフラグ yup　　さりげなく優しくする　自分に　我ながら驚いた　まさか　そんなことあるわけない　異性として意識したことは　一度もなかったのに…　　こんな気持ちになっちゃってごめん　正直に言えるわけがないよ　だけど君にはバレバレだ　いっそのこと好きだと白状しよう　　ずっと友達だったのに　ある日　突然　ハッとしたよ　君に会うとなんか違う　僕が僕でなくなってしまうのは　なぜ？　That's the flag！ It's a sign　I think I'm in love with you　That's the flag！ Feel it too　It's breaking up my heart　That's the flag！ In my head all the time　Can't get you out　That's the flag！ No more doubt　All I want is you　　Thank you！","That's the flag
That's the flag

ずっと友達だったのに
ある日　突然　ハッとしたよ
君に会うとなんか違う
僕が僕でなくなってしまうのは　なぜ？
That's the flag！ It's a sign　I think I'm in love with you
That's the flag！ Feel it too　It's breaking up my heart
That's the flag！ In my head all the time　Can't get you out
That's the flag！ No more doubt　All I want is you

たぶんずっと前から　本当は好きだったんだろう
だけど自分で否定して気づかないふりしていた

木枯らしが吹く道で立ち話をしてた時
君が風邪をひかぬように　僕が壁になって守った

さりげなく優しくする
自分に
我ながら驚いた
まさか
そんなことあるわけない
異性として意識したことは
一度もなかったのに…

こんな気持ちになっちゃってごめん
正直に言えるわけがないよ
だけど君にはバレバレだ
いっそのこと好きだと白状しよう
That's the flag！ I know it's now or never, up to me！
That's the flag！ You know too, It's time to take a chance
That's the flag！ We all know golden opportunity
That's the flag！ Make your aim　Take one shot, one kill

どうせだったら一心不乱　周りが見えなくなればいいのに
冷静な自分がどこかにいて　中途半端に遠慮しちゃう

今君を好きなんだ
なんて
迷惑を掛けるとか
なんて
ちょっとネガティブに考えたって
空気なんか読むだけ無駄だ
愛は身勝手なもの

僕がとぼけたってわざとらしい
隠してもいつかはバレるだろう
なるようにしかならないんだ
誰かにそう噂されたところで
That's your pride！ Roll the dice　Too late, it's been done by now
That's your pride！ In the end, it's only God who knows
That's your pride！ Even if　Either way the end turns out
That's your pride！ No regrets that I have met you

カッコつけてもしょうがねえじゃん
近くにいれば　伝わるだろう
ハートの鼓動は言えない言 / 葉
ドキドキ = I love you
嘘なんかつけない　騙せやしない
こんなにわかりやすいフラグ立った
大好きだって
誰だってわかるだろう
恋落ちフラグ yup

さりげなく優しくする
自分に
我ながら驚いた
まさか
そんなことあるわけない
異性として意識したことは
一度もなかったのに…

こんな気持ちになっちゃってごめん
正直に言えるわけがないよ
だけど君にはバレバレだ
いっそのこと好きだと白状しよう

ずっと友達だったのに
ある日　突然　ハッとしたよ
君に会うとなんか違う
僕が僕でなくなってしまうのは　なぜ？
That's the flag！ It's a sign　I think I'm in love with you
That's the flag！ Feel it too　It's breaking up my heart
That's the flag！ In my head all the time　Can't get you out
That's the flag！ No more doubt　All I want is you

Thank you！",https://www.uta-net.com/song/297411/
90470,恋の傾向と対策,秋元康,市川裕一,,塾で出会ったその人は　あぁ 髪の毛がボサボサで　ダサい眼鏡にリュックサック　でも 全国の模試三位　　決して 女の子たちに　モテるタイプじゃないけれど　なぜか気になってるの　つまらなそうに　勉強してる　秀才くん　　恋の傾向と対策　教えて　どんな参考書がいいの?　私 文系だから　わからないの　ずっと 食わず嫌いをして　苦手だと思っていたのに…　恋の傾向と対策　教えて　どんな言葉かければいい?　彼は受験のことしか　興味ないかな　そう未来のアインシュタイン　隣に座りたい　心をカンニング　　友達に相談したら　「ねえ 嘘でしょ?」って笑われた　「きっと デートをする時も　微分積分 解いているわ」　　みんな 気づいてないけど　眼鏡の奥に つぶらな目　伸びた髪を切ったら　思いがけず　イケてるかも…　秀才くん　　恋の偏差値 高すぎて　びっくり　AO入試じゃ狙えないし…　他に滑り止めなんかはいらない　もっと 受験勉強して　絶対 彼を振り向かせる　恋の偏差値 高すぎて　びっくり　私の成績じゃだめね　ハートの家庭教師も　頼みたい　今さら、弱点 克服　話しかけようかな　頑張れ!受験生　　恋の傾向と対策　教えて　どんな参考書がいいの?　私 文系だから　わからないの　ずっと 食わず嫌いをして　苦手だと思っていたのに…　恋の傾向と対策　教えて　どんな言葉かければいい?　彼は受験のことしか　興味ないかな　そう未来のアインシュタイン　隣に座りたい　心をカンニング,"塾で出会ったその人は
あぁ 髪の毛がボサボサで
ダサい眼鏡にリュックサック
でも 全国の模試三位

決して 女の子たちに
モテるタイプじゃないけれど
なぜか気になってるの
つまらなそうに
勉強してる
秀才くん

恋の傾向と対策
教えて
どんな参考書がいいの?
私 文系だから
わからないの
ずっと 食わず嫌いをして
苦手だと思っていたのに…
恋の傾向と対策
教えて
どんな言葉かければいい?
彼は受験のことしか
興味ないかな
そう未来のアインシュタイン
隣に座りたい
心をカンニング

友達に相談したら
「ねえ 嘘でしょ?」って笑われた
「きっと デートをする時も
微分積分 解いているわ」

みんな 気づいてないけど
眼鏡の奥に つぶらな目
伸びた髪を切ったら
思いがけず
イケてるかも…
秀才くん

恋の偏差値 高すぎて
びっくり
AO入試じゃ狙えないし…
他に滑り止めなんかはいらない
もっと 受験勉強して
絶対 彼を振り向かせる
恋の偏差値 高すぎて
びっくり
私の成績じゃだめね
ハートの家庭教師も
頼みたい
今さら、弱点 克服
話しかけようかな
頑張れ!受験生

恋の傾向と対策
教えて
どんな参考書がいいの?
私 文系だから
わからないの
ずっと 食わず嫌いをして
苦手だと思っていたのに…
恋の傾向と対策
教えて
どんな言葉かければいい?
彼は受験のことしか
興味ないかな
そう未来のアインシュタイン
隣に座りたい
心をカンニング",https://www.uta-net.com/song/90470/
