song_id,title,lyricist,composer,arranger,release_year,release_title,release_type,members,center,formation_rows,opening_lyrics,full_lyrics,song_url
6,I want tomorrow to come,秋元康,ナスカ,mellow,2025,Addiction,other,向井純葉;大園玲;村山美羽;中嶋優月;松田里奈;武元唯衣;守屋麗奈;藤吉夏鈴;谷口愛季;田村保乃;的野美青;山下瞳月;森田ひかる,山下瞳月,"的野美青,山下瞳月,森田ひかる|守屋麗奈,藤吉夏鈴,谷口愛季,田村保乃|向井純葉,大園玲,村山美羽,中嶋優月,松田里奈,武元唯衣","僕は暗闇が怖くて　部屋の灯りを点けたまま寝る
大人になった今でも　実は見えないものに怯えてる","僕は暗闇が怖くて　部屋の灯りを点けたまま寝る
大人になった今でも　実は見えないものに怯えてる
煌々(こうこう)と　ただ照らすLEDを見上げホッとして
やっと眠りにつける

そんな臆病すぎる僕のことをみんなが嘲(あざけ)る
だけどもしもこのまま二度と目覚めなかったら？
ああ誰にも発見されず　Bye Bye
んなこと考えたってしょうがない
「まだまだ　若いし…」とかなんて何の慰めにもなりゃしない
人間いつか死ぬってわかってはいるけど…

でも明日が来て欲しいんだ　ねえ明日は来てくれるの？
そう　やりたいことがあるし　やり残したこともあるよ
きっと　生きるってことは　暗闇をビビらないこと
そばに誰かがいる　孤独じゃないと教えてくれ
Yes, I want tomorrow to come
I believe tomorrow will come
そうしたら瞼だって閉じられる
ここに魔物などいないってことさ
夜を乗り越えて　期待通りの陽が昇る

耳栓とアイマスクつけたら　おぞましい別世界
世の中のことはどうしても知りたくはなくなる
夢を見ちゃえば　いつか覚めてしまうものでしょう

もし明日が来ないとしたら　ねえ明日が絶望なら
もう　生きてる意味はないし　いいことなんかありもせぬ
Always　時間って奴は　自分勝手に過ぎて行くもの
You know　どんな涙も　いつの間にか乾いてく
Yes, I want tomorrow to come
I believe tomorrow will come
不幸せとは　自分を呪うこと
想像が怪物を生み出してるんだ
目を瞑(つむ)ったって　何も出て来ないはずさ
眩(まばゆ)い今日が来るだろう

僕の寝顔　誰かが見ててくれたら　それがしあわせだ
すぐ横で君が添い寝するような　そんな安らぎの中
ちゃんと　間違いなく　朝は来るよ
明日(あす)は　明日(あす)は　誰かのために
I want tomorrow to come",https://www.uta-net.com/song/360899/
8,Start over!,秋元康,ナスカ,mellow,2025,Addiction,other,武元唯衣;齋藤冬優花;幸阪茉里乃;大園玲;上村莉菜;大沼晶保;井上梨名;増本綺良;小池美波;小林由依;土生瑞穂;松田里奈;守屋麗奈;田村保乃;藤吉夏鈴,藤吉夏鈴,"守屋麗奈,田村保乃,藤吉夏鈴|増本綺良,小池美波,小林由依,土生瑞穂,松田里奈|武元唯衣,齋藤冬優花,幸阪茉里乃,大園玲,上村莉菜,大沼晶保,井上梨名","君は何か夢とかあるのかい？　いつかやりたいなって思うこと
だって生きてく理由はあるだろ？","君は何か夢とかあるのかい？　いつかやりたいなって思うこと
だって生きてく理由はあるだろ？
明日はこうしたいなんて願望が…
だから眠るんだ　人は皆　嫌なこと忘れるため
今日という日を乗り越えちまえば　どうにかなると言い聞かせて…

こんな夜遅く　コンビニのレンジで
弁当温め　どんな奇跡待ってるの？
君はきっと分かってるだろ？　いつの間にか諦めてること
だけど　気づかないふりをして…

Start over！ Start over！
もう一度だけ　やり直そうなんて思うなら
今しかない　後にはない
逃げてる今の自分　目を覚ませ！

ガラス窓に映った現実に
心は背中向けたくなるけど
自動ドアを出た瞬間　別人にもなれる
大事なのは　どこからやり直すか？
そりゃ諦めかけた数秒前

それじゃ僕は一体何(なん)なんだ？
誰かのこととやかく言えるのか？
知らず知らず　自分は安全地帯で　評論家みたいに上から目線
どこをどうすれば　ぬるま湯の環境を抜け出せる？
どうせだったら失敗したって　当事者でありたいのに…

防犯カメラに守られることより
誰も見ていない自由が欲しいだけ
何を犠牲にできるんだろう　代償なしは虫がいいね
だから　他人(ひと)の目気にすんな

Make it zero！ Make it zero！
今日までずっと持ってたものなんてどうでもいい
見栄張るな　カッコつけるな
冷めたら二束三文のプライド

風に吹かれ　メッキが剥(は)がれても
あそこのあいつほどは馬鹿じゃない
僕の方が少しはマシだって言い張って
君に向かって　全否定してやりたい
結局　同じ穴の狢(むじな)

“今さら”はダメかい？　遅すぎるのかい？
やり直せるなら　何だってできるだろう？
君は僕の過去みたいだな　僕は君の未来になるよ
どうせ自己嫌悪の塊(かたまり)

Start over！ Start over！
もう一度だけ　やり直そうなんて思うなら
今しかない　後にはない
逃げてる今の自分　目を覚ませ！

ガラス窓に映った現実に
心は背中向けたくなるけど
自動ドアを出た瞬間　別人にもなれる
大事なのは　どこからやり直すか？
そりゃ諦めかけた数秒前",https://www.uta-net.com/song/339758/
9,一瞬の馬,秋元康,河原健介,河原健介,2025,Addiction,other,武元唯衣;齋藤冬優花;幸阪茉里乃;大園玲;上村莉菜;大沼晶保;井上梨名;増本綺良;小池美波;小林由依;土生瑞穂;松田里奈;守屋麗奈;田村保乃;藤吉夏鈴;森田ひかる,藤吉夏鈴,"守屋麗奈,田村保乃,藤吉夏鈴,森田ひかる|増本綺良,小池美波,小林由依,土生瑞穂,松田里奈|武元唯衣,齋藤冬優花,幸阪茉里乃,大園玲,上村莉菜,大沼晶保,井上梨名","Wow...
永遠はないと誰も知ってる","Wow...

永遠はないと誰も知ってる
僕たちも忘れられてく

しあわせを感じる　今のこの瞬間さえ
遠く曖昧な記憶だ

君は一瞬の馬になれ
目にも留まらぬくらい
(You're gonna be a horse and go run faster than anything)
感情のままに　全力で踊るんだ
(走り抜けろ！)
その伝説を　目撃させてくれ

思い出になんて残らなくても
今がよければそれでもいいさ

立ち止まるな
(Wow...)
信じるまま
(Wow...)
光の中
(Wow...)
消えて行け
(Wow...)

いつか語られる馬になれ
僕は奇跡を見たと…
(I happened to meet you there, sheer serendipity)
美しい汗を流したその分だけ
(風のように)
力強く　誰よりも早く…

そんな未来を待ち続けて
周りのことは気にするな
君は君だけの道へ
人は誰も夢を見るものだ

感情のままに　全力で踊るんだ
(走り抜けろ！)
その伝説を　目撃させてくれ

Wow...",https://www.uta-net.com/song/339752/
11,桜月,秋元康,ナスカ,the Third,2025,Addiction,other,武元唯衣;松田里奈;土生瑞穂;増本綺良;井上梨名;大園玲;森田ひかる;田村保乃;藤吉夏鈴;小林由依;守屋麗奈,守屋麗奈,"小林由依,守屋麗奈|大園玲,森田ひかる,田村保乃,藤吉夏鈴|武元唯衣,松田里奈,土生瑞穂,増本綺良,井上梨名","こんなに誰かを好きになったこと　今までなかった　そんな気がするんだ
自分が傷つくことより　君を傷つけたくないって　思い込んでしまった","こんなに誰かを好きになったこと　今までなかった　そんな気がするんだ
自分が傷つくことより　君を傷つけたくないって　思い込んでしまった
最終のバスを待ってる間　そのタイミングは何度あっただろう
寒さも感じないくらい　僕たちは向き合ってたのに…
“もしも”　なんて何の意味もない

ああ　卒業式まであと何日？　その日から何が変わるって言うんだろう？
ただ通う場所が変わるだけで　新しい友達が増えるだけで
まだ　大切な何かを　残したまま　大人と呼ばれてしまう

君を想う桜　風に吹かれて　心の中を舞い上がる
せめてもう少し満開でいてくれたなら…
どんな好きでいても　季節は過ぎて　あっと言う間に散り行くもの
あの日は　桜月(さくらづき)
トュルルル　トュル　トュルルル　トュル　ルルル
トュルルル　トュル　トュルルル　トュル　ルルル

僕が今ここで夢を語るのは　そう　他の言葉　口に出しそうで…
愛とは身勝手なボール　投げれば自分だけは楽になる　そんなことできない
東京へ旅立つ決意を聞いて　君のその背中を押したくなった
いつの日か笑顔の嘘　あれでよかったと思えるだろう　甘酸っぱい青春

何　カッコつけてんだろうって　もう一人の自分が呆れてるけど
せめて　そう君を思い出した時　そんな美しい恋だったと
独りよがりでもいいから　見送った僕を褒めてあげたい

ずっと咲き続ける花がないように　こうしていられないのなら
どうやってキレイに散ればいいか考えたんだ
空に舞い上がって　ただひらひらと　何度も思い出せるように
名残惜しく　ゆっくり落ちて行け

そっと気づかれないように　僕は瞼を閉じながら
君のその声　耳を傾け　記憶の中　残そうとした

暗い夜空の先　確かに今も　満開の桜が見える
あの花は僕が大好きだった人だ
大人になって　夢や理想が思うようにならなくなっても
あんなに美しい散り方ができたらな

君を想う桜　風に吹かれて　心の中を舞い上がる
せめてもう少し満開でいてくれたなら…
どんな好きでいても　季節は過ぎて　あっと言う間に散り行くもの
泣くな　桜月(さくらづき)
トュルルル　トュル　トュルルル　トュル　ルルル
トュルルル　トュル　トュルルル　トュル　ルルル",https://www.uta-net.com/song/332438/
12,夏の近道,秋元康,井上トモノリ,APAZZI,2025,Addiction,other,村井優;中嶋優月;小田倉麗奈;小島凪紗;石森璃花;遠藤理子;向井純葉;山下瞳月;的野美青;谷口愛季,谷口愛季,"的野美青,谷口愛季|村井優,中嶋優月,小田倉麗奈,小島凪紗,石森璃花,遠藤理子,向井純葉,山下瞳月","夏の近道　右手翳(かざ)して
風と陽射しのその中に(きっとある)","夏の近道　右手翳(かざ)して
風と陽射しのその中に(きっとある)
同じに見えた毎日だったのに
夕焼けが沈むのが遅い

そんな仲よかったのか？
帰り道で　あいつと君の笑顔
なぜか切なくなって
明日(あす)が早く(早く)
やって来ればいい(もう)

このままだと追いつけない
僕より先を歩く二人に
話すチャンス待ち伏せして
君を(君を)海に(海に)
誘いたいんだ

夏の近道　どこを探せば
次の季節のドアが開(あ)く(待ち遠しい)
恋はいつも　せっかちなものだから
未来(未来)地図を(地図を)教えて

夏の近道　右手翳(かざ)して
風と陽射しのその中に(きっとある)
同じに見えた毎日だったのに
夕焼けが沈むのが遅い

いつか誘えればいいなって
今までまるで焦(あせ)ってなかった僕さ
突然今日になって
心の距離(距離)
急がなきゃダメだ(すぐ)

春夏秋冬　順番だけど
スキップしたくなるものなのさ
どうしてもズルしてでも
君を(君を)他に(他に)
渡せやしない

梅雨の寄り道　いつまで続く？
雨は止みそうで止まない(レイニーデイ)
光　差し込む　雲のその切れ間に
会える(会える)場所を(場所を)見つけよう

梅雨の寄り道　遠回りでも
ずっと奇跡を追いかけて(ミラクル)
もっと手前で　その角を曲がれば
もうそこは　真夏の入口

できるならゆっくりと　君と恋をしたいけど
ライバルのせいでもう時間がない

夏の近道　どこを探せば
次の季節のドアが開(あ)く(待ち遠しい)
恋はいつも　せっかちなものだから
未来(未来)地図を(地図を)教えて

夏の近道　右手翳(かざ)して
風と陽射しのその中に(きっとある)
同じに見えた毎日だったのに
夕焼けが沈むのが遅い
もうそこは　真夏の入口",https://www.uta-net.com/song/332433/
13,僕たちの La vie en rose,秋元康,中村泰輔;TomoLow,中村泰輔;TomoLow,2025,Addiction,other,小池美波;小林由依;土生瑞穂;武元唯衣;田村保乃;藤吉夏鈴;森田ひかる,,"小池美波,小林由依,土生瑞穂,武元唯衣,田村保乃,藤吉夏鈴,森田ひかる","君は
全部　全部　僕のもの","君は
全部　全部　僕のもの
もう誰にも絶対　渡さない
目を離した隙に
ふらふら　どこ行くの？
お手上げさ

そう　何の警戒心もなく
狼たちの群れに入ってたりして
慌てて　手を引っ張って
こっちに連れて来たよ Oh yeah

好奇心　旺盛だからさ
あっちこっちに行って　遊んでるし
浮気性に見られてるのは
みんな知ってる

そんなの
関係ないって
ほっといた僕だったけど
どうにかしなくちゃ
きっと　世界は終わってしまう

君は
全部　全部　僕のもの
今ここで　宣言する
はっきり言っておかないと
勘違いされてしまうからさ

だって
全部　全部　宝物
愛でできた特別な存在
もう誰の手にも
僕のその全てを
触れさせない

La vie en rose La vie en rose
La vie en rose La vie en rose
La vie en rose La vie en rose

ほら　何がどうしたの？って
キョトンとした顔で僕を見ている
君って　鈍感なのか？
ゴーイング・マイ・ウェイなのか？ Oh yeah

誰にも　縛られたくない
自由でいたいって　怒るけど
見守る僕がいるから
自由なんだよ

一人で
いるのは寂しい
君だって知ってるだろう？
だから　僕らは
そう　誰かと一緒にいる

愛は
きっと　きっと　誰かのもの
そっとそっと　温めて
大事に大事に育てて
綺麗な花園　作りたい

Maybe
そう　それは　甘い香り
君も僕もお互い惹かれ合い
美しい人生
永遠が終わるまで
夢を見よう

君のその手　今掴(つか)んで
どこかへと走り始めよう
もう誰も
追いつかないように

君は
全部　全部　僕のもの
今ここで　宣言する
はっきり言っておかないと
勘違いされてしまうからさ

全部　全部　宝物
愛でできた特別な存在
もう誰の手にも
僕のその全てを
触れさせない

La vie en rose La vie en rose
La vie en rose La vie en rose
La vie en rose La vie en rose",https://www.uta-net.com/song/344850/
14,TOKYO SNOW,秋元康,水流雄一朗,水流雄一朗,2025,Addiction,other,大園玲;武元唯衣;田村保乃;藤吉夏鈴;松田里奈;森田ひかる;守屋麗奈;谷口愛季;中嶋優月;的野美青;向井純葉;村山美羽;山下瞳月,,"大園玲,武元唯衣,田村保乃,藤吉夏鈴,松田里奈,森田ひかる,守屋麗奈,谷口愛季,中嶋優月,的野美青,向井純葉,村山美羽,山下瞳月","底冷えがする12月のある日　僕たちはずっと歩いていた
本当は君に伝えたいことがあったんだけど","底冷えがする12月のある日　僕たちはずっと歩いていた
本当は君に伝えたいことがあったんだけど
張り詰めた冷たい風が気持ちよくて
落葉樹の並木道をただ黙ったまま歩いた

天気予報は当たるのかな　午後から雨になるだろうって…
折り畳みの傘は持っているけど　これくらいの小雨ならいい
不意に頬に雨じゃないものが当たって
そっと広げた掌

雪だ(雪だ)雪だ(雪だ)
雪だ(雪だ)思わず呟いた
雪だ(雪だ)雪だ(雪だ)
雪だ(雪だ)今年　初めての風景

東京に降る雪は　物悲しいよね
積もらないことを知っているから
それでもしんしん　舞い降りる
そんな報われないひたむきさのように
君のことだけ思い続ける自分と重なって
うっすらと大地を覆(おお)うそんな儚さに
切なくなるんだ　TOKYO SNOW

天気図の低気圧なんて　今まで気にしたことなんかないよ
だけど大人になってほんの少しだけ　知ってた方がいいかな
春が来るまで君に伝えるのはやめよう
このままでもいい

溶ける(溶ける)溶ける(溶ける)
溶ける(溶ける)アスファルトの上
溶ける(溶ける)溶ける(溶ける)
溶ける(溶ける)
言葉は消えてなくなった
また　雨になる

僕が生まれた街では　雪が止むことはない
誰に踏まれることもなくまっさらで…
愛しさは頑(かたく)なに　ずっと消えることなく
何も言わなくても　胸の奥　静かに降り積もる
Hard to say...

雪よ　雪よ　雪よ　Woo
雪よ　雪よ　雪よ
今年　初めての風景

降り積もれ！

東京に降る雪は　物悲しいよね
積もらないことを知っているから
それでもしんしん　舞い降りる
そんな報われないひたむきさのように
君のことだけ思い続ける自分と重なって
うっすらと大地を覆(おお)うそんな儚さに
切なくなるんだ　TOKYO SNOW

TOKYO SNOW",https://www.uta-net.com/song/362333/
16,UDAGAWA GENERATION,秋元康,シライシ紗トリ,APAZZI,2025,Addiction,other,石森璃花;村井優;松田里奈;大園玲;向井純葉;村山美羽;山下瞳月;田村保乃;守屋麗奈;谷口愛季;的野美青;森田ひかる;藤吉夏鈴,森田ひかる,"森田ひかる,藤吉夏鈴|山下瞳月,田村保乃,守屋麗奈,谷口愛季,的野美青|石森璃花,村井優,松田里奈,大園玲,向井純葉,村山美羽","Yeah Yeah Yeah Yeah Yeah
Yeah Yeah Yeah Yeah Yeah","Yeah Yeah Yeah Yeah Yeah
Yeah Yeah Yeah Yeah Yeah
Yeah Yeah Yeah Yeah Yeah

何で？何で？何で？
意味不明　どうしてここにいちゃいけないの？
今宵はFull moon　ビルに目隠しされて
手探りで歩く人混みよ

いいじゃん　いいじゃん　いいじゃん
何をしたって…傷ついたって…
好きに生きたい
ホントの年齢より　大人に見えるように
Make me up！　Yeah Yeah Yeah

こんなバカをできるのも
若さのせいにできるまで
イリーガルって　その線踏まずに…
ギリギリがいい　刺激的な日々
どっちに転ぶか？
どこまで行くのか？

Unknown Unknown
誰かのマイルストーン
変わらないって最高じゃない？
いついつまでも遊んでいたいよ
だって…ずっと…
他に何があるのか？
未来…
We are UDAGAWA GENERATION

Yeah Yeah Yeah Yeah Yeah
Yeah Yeah Yeah Yeah Yeah

Yeah
普通に歳取るその都度Boring
やりたいこととか何にもNothing
ああしろこうしろ言われたくない
流されて行けばどこかに着く

Z世代なんて言葉は
誰かが作ったマーケティング
私は私だ　Yeah Yeah Yeah

ここで騒ぐことすら　今じゃできなくなりました
ハロウィンなんかもうどうでもいい
浄化作戦　追い出されてしまう
あの娘(こ)はWelcome　私はNG？

I wanna go！ I wanna go！
生まれた街じゃないけど
シャッター閉められ　拒否されちゃったら
ずっとこのまま　しゃがんでいたいよ
だから…全然…
夢なんか見たくない
何も…
We are UDAGAWA GENERATION

ただただ歩いているだけなのにさ
嫌でも目に付く　いいこと悪いこと
常識と非常識
食い違う青春
What are we to do？
What do you wanna be？　What do you wanna be？

Unknown Unknown
うちらのランドマーク
離れた街で憧れて来た
終電気にしない　住人みたいに
いつか…きっと
何か見つかると思う

I wanna go！ I wanna go！
呪文のような独り言
世界で唯一　退屈じゃない街
疲れた朝陽　何度見ただろう
そんな…こんな…
自由とは愚かかい？
You know！ I know！
何も期待してない
Forever
We are UDAGAWA GENERATION

Yeah Yeah Yeah Yeah Yeah
Yeah Yeah Yeah Yeah Yeah",https://www.uta-net.com/song/367543/
17,もう一曲 欲しいのかい？,秋元康,辻村有記;Naoki Itai,辻村有記;Naoki Itai,2025,Addiction,other,井上梨名;大園玲;田村保乃;藤吉夏鈴;松田里奈;森田ひかる;守屋麗奈;谷口愛季;中嶋優月;的野美青;村井優;村山美羽;山下瞳月,,"井上梨名,大園玲,田村保乃,藤吉夏鈴,松田里奈,森田ひかる,守屋麗奈,谷口愛季,中嶋優月,的野美青,村井優,村山美羽,山下瞳月","リズムの波に
風を受けながら","リズムの波に
風を受けながら
疾走するセットリスト
汗を拭(ぬぐ)って　まだまだだぜ
もっと熱狂しろよ
ライヴだ

時間なんか気にするな
興奮　絶叫　無我夢中
みんな　ひとつになれ

Ride on la la la la ta ta
Ride on la la la la ta ta
Ride on la la la la ta ta
Ride on la la la la ta ta

もう一曲　欲しいのかい？
このままじゃ終われないだろう？
心の声　聴かせてくれ
もう一曲　やってもいいよ
Ride on la la la la ta ta
もっと！もっと！Come on Everybody
Ride on la la la la ta ta
さあ立ち上がって腕を振り上げろ！

つんざく音と
光に煽(あお)られ
上昇する群衆フィーバー
床踏み鳴らし　これからだぜ
これじゃ止(や)められない
アンコール

今夜くらい大目に見ろ
感動　発散　クライマックス
みんな　置いて行かれるな

Get down da da da la ta ta

リクエストを聞かせてくれ
何だって　もうやってやるぜ
何時間も楽しみたい
リクエストが尽き果てるまで
Get down da da da la ta ta
行くぜ！行くぜ！OK！ Go ahead！
Get down da da da la ta ta
さあ肩を組んで　瞼(まぶた)焼き付けろ！

Get down da da da la ta ta
Get down da da da la ta ta
Get down da da da la ta ta
Get down da da da la ta ta

もう一曲　欲しいのかい？
このままじゃ終われないだろう？
心の声　聴かせてくれ
もう一曲　やってもいいよ
「最後の力　振り絞って！」
Ride on la la la la ta ta
もっと！もっと！Come on Everybody
Ride on la la la la ta ta
さあ立ち上がって腕を振り上げろ！

もう一曲欲しいなら　「態度で示せ！」

Ride on la la la la ta ta
(Ride on la la la la ta ta)
Ride on la la la la ta ta
(Ride on la la la la ta ta)
Ride on la la la la ta ta
(Ride on la la la la ta ta)
Ride on la la la la ta ta
(Ride on la la la la ta ta)",https://www.uta-net.com/song/356498/
18,何度 LOVE SONGの歌詞を読み返しただろう,秋元康,温詞,TomoLow,2025,Addiction,other,石森璃花;遠藤理子;小田倉麗奈;小島凪紗;谷口愛季;中嶋優月;的野美青;向井純葉;村井優;村山美羽;山下瞳月,村山美羽,"石森璃花,遠藤理子,小田倉麗奈,小島凪紗,谷口愛季,中嶋優月,的野美青,向井純葉,村井優,村山美羽,山下瞳月","眠れない夜はいつでも
君のことばかり考える","眠れない夜はいつでも
君のことばかり考える
いいや　でももしかしたら
君を想うから眠れないのか

妄想が止まらなくなって
まるで映画の主人公
自分でさえ気恥ずかしくなる
シチュエーションは他人(ひと)には言えない

恋は絶対に
癖になるね

何度 LOVE SONGの歌詞を読み返しただろう
思い当たるフレーズに切なくなった
きっと人は誰も同じなんだな
こんな歌詞を書いた誰かの経験だ
自分のこの想いをわかって欲しいと
好きになった夜　眠れなくなる

夢を見れば救われるような
そんな勘違いをしていた
自分の思い違いのすべて
昨日の夢に置いて来られるから

夜(よる)が明けちゃえば
記憶喪失

僕も LOVE SONGの歌詞を書いてみたくなった
思い通りにならない気持ちの行き場
それはきっと怒りに満ちてるだろう
だって愛は　なんて理不尽な情熱なんだ？
冷静に歌詞だけ読むと気づいてしまう
好きになったって　叶うことはない

恋するすべての眠れない人に
LOVE SONGを書け！とアドバイスしたい
不眠症の理由　手に取るようにわかるだろう
妄想はエンドレス

何度 LOVE SONGの歌詞を読み返しただろう
思い当たるフレーズに切なくなった
きっと人は誰も同じなんだな
こんな歌詞を書いた誰かの経験だ
自分のこの想いをわかって欲しいと
好きになった夜　眠れなくなる",https://www.uta-net.com/song/350468/
19,油を注せ!,秋元康,辻村有記;伊藤賢,辻村有記;伊藤賢,2025,Addiction,other,上村莉菜;齋藤冬優花;遠藤光莉;大沼晶保;幸阪茉里乃;武元唯衣;石森璃花;遠藤理子;小田倉麗奈;小島凪紗;向井純葉;村山美羽,武元唯衣,"上村莉菜,齋藤冬優花,遠藤光莉,大沼晶保,幸阪茉里乃,武元唯衣,石森璃花,遠藤理子,小田倉麗奈,小島凪紗,向井純葉,村山美羽","いつの間に錆び付いてしまったんだろう
庭先に立て掛けていた僕の自転車","いつの間に錆び付いてしまったんだろう
庭先に立て掛けていた僕の自転車
忘れてたわけじゃないんだ
目に見えない時間は勝手に過ぎる

君のことだって　目を離した隙に
心のどこかが錆び付いていたってことさ
歯車の嫌な音が
聴こえる

恋がなぜだか上手く行かないなら
油を注(さ)せばどうにかなるだろう
構ってやらなかったのは
僕の悪いとこなんだ

いつも近くで大切にしてたら
ピカピカのまま　いられたのかな
出会った時から変わらない
そんな幻想抱(いだ)いてるのは僕だけか
油を注(さ)せ！

慌てて磨いても　無駄だって…
取ってつけたみたいな優しさなんて
愚かな偽善的な振る舞いと
君だけじゃなくバレバレだろう

雨晒(あまざら)しの中　寂しさに耐えて
錆び付いてくのは感情の起伏と
平静を装う嘘
ごめんね

そういつまでも新品同然と
僕が思っていただけなんだ
まさか愛にも時間は流れ
劣化して行くなんて…

錆は悪くないんだ
酸化して行くだけなんだ
元へ戻ろうとする
普通の自然現象なのさ

僕らもいつしか二人
楽しかったあの頃に
帰りたくなって
表面だけ変わったのか

恋がなぜだか上手く行かないなら
油を注(さ)せばどうにかなるだろう
構ってやらなかったのは
僕の悪いとこなんだ

いつも近くで大切にしてたら
ピカピカのまま　いられたのかな
出会った時から変わらない
そんな幻想抱(いだ)いてるのは僕だけか
油を注(さ)せ！",https://www.uta-net.com/song/350466/
21,自業自得,秋元康,中村泰輔,中村泰輔,2025,Addiction,other,村山美羽;谷口愛季;井上梨名;松田里奈;中嶋優月;村井優;大園玲;森田ひかる;藤吉夏鈴;的野美青;田村保乃;山下瞳月;守屋麗奈,山下瞳月,"田村保乃,山下瞳月,守屋麗奈|大園玲,森田ひかる,藤吉夏鈴,的野美青|村山美羽,谷口愛季,井上梨名,松田里奈,中嶋優月,村井優","どういうつもりだい？
冗談じゃない","どういうつもりだい？
冗談じゃない
そんなわがままは通用しない
今さらじゃない？
もう一度付き合おうって…
Da da da damn！

絶対は絶対にないんだ
言ったろう？
未来なんて
誰にもわかりゃしないさ

Why？
もっと早く
気づいて欲しかったよ
Gosh！
時間を巻き戻せるとしたなら
あの日　あんな別れ方はしない
君の腕を
掴んだまま
どこまでも歩いただろう

愛とは
自業自得
過去に出した答えが
間違っていても
誰のせいでもない
決めたのは自分自身なんだ

いつだって
自業自得
寂しさから逃げるな
選んだ感情
何を失ったか？
思い出より残酷だ
Betray
Betray
Betray
Betray me？

泣いていたって
君らしくない
ずっと強情でいて欲しかった
振り向いても
そう何も始まんない
Da da da down！

反省は最悪のプロセス
やめとけ！
人ごと
誰も気にするもんか

Done
終わったんだ
よりなんか戻せない
Cause
傷つくことでわかり合えるだろう
どれだけ愛し合っていたのか？
真っ赤な血が
まだ流れてて
瘡蓋(かさぶた)になっていない

愛とは
自問自答
何が正しいかなんて
正解わかったようで…
いつか知らぬ間(ま)に
痛みになって返って来る

何度も
自問自答
幻想から逃げろよ
君からの I love you！
許してしまえば
繰り返すだけだ
I think...
I think...
I think...
I think so

まだ迷ってるんだ
理屈よりも
感情で生きろ
終わった恋なんて
忘却の彼方だ
その続き　始めればいい
You know？

愛とは
自業自得
過去に出した答えが
間違っていても
誰のせいでもない
決めたのは自分自身なんだ

いつだって
自業自得
寂しさから逃げるな
選んだ感情
何を失ったか？
思い出より残酷だ
Betray
Betray
Betray
Betray me？",https://www.uta-net.com/song/355182/
23,静寂の暴力,秋元康,辻村有記;伊藤賢,辻村有記;伊藤賢,2025,Addiction,other,的野美青;向井純葉;小田倉麗奈;石森璃花;村山美羽;谷口愛季;遠藤理子;中嶋優月;村井優;山下瞳月;小島凪紗,山下瞳月,"村井優,山下瞳月,小島凪紗|村山美羽,谷口愛季,遠藤理子,中嶋優月|的野美青,向井純葉,小田倉麗奈,石森璃花","静かすぎる時間は嫌い
呼吸さえもできなくて","静かすぎる時間は嫌い
呼吸さえもできなくて
星の降る夜
なぜ　人恋しいのか

灯りを消した
部屋の天井は
心の声　聴いてくれる
あれこれ　弱音を思い浮かべても眠れないだけ
目を閉じて何を夢見ればいい？

静寂は一つの暴力だと思う
これ以上傷つけないで
し～んとした無限の空間

暗闇に
吸い込まれるように　全て　無になる
光を否定された
私のそばに誰かがあなたが
いてくれたなら
怖くない

街はもう眠ったか？
それとももう死んだのか？
世界から　ノイズが消え
誰も孤独になるよ

この世には自分以外の
何者かいて　騒いでるから
人の気配にホッとするんだ
一人じゃない　そう信じたい

何にも
起きてない
時計の針がくるくると
虚しく回ってる気がするよ
ベッドにどんどん沈んで行くような
私の身体は錯覚して
唇が乾いてしまうくらい
無口な筋書き

静寂という名の音が存在する
それは確かに聴こえていた
言いかけた言葉は終わる

「喋りたい願望を捨てて　沈黙を愛せるか？」

想像をするのは当たり前の日常
妄想だって言われても
正解を答えられない
ブランケットを頭からかぶってしまおう
このまま愛情をもらえずに
夜が明けるまで　瞬きしないで
じっとしてよう

自分から
叫びたいよ
泣いてもいい
声を枯らし
ここにいると知らせたい
黙ってたら
気づかれない
愛しても
忘れられる
ジタバタして
大声で
無視するのはやめて欲しい
待つだけじゃ
息が詰まる

「どうしても考えてしまう」

「私から何を奪うつもり？
思考を停止させる
静寂は暴力だ」",https://www.uta-net.com/song/339757/
